t,fx,fy,fz,tx,ty,tz,tau_raw,tau_screw,tau_perp_mag,u,pA,pB
1786016744.621232,-6.618661880493164,-4.549633979797363,-110.4709243774414,0.09057781100273132,0.841536819934845,0.1749204397201538,0.09057781100273132,-0.5918672859668731,0.8595239260997588,-0.00154002384306531,0.0,0.0616009537226124
1786016744.671351,-7.033417701721191,-4.608523845672607,-110.5057601928711,0.08282629400491714,0.8388129472732544,0.17486736178398132,0.08282629400491714,-0.608452282845974,0.8568464008972281,-0.010045150447732422,0.0,0.4018060179092969
1786016744.7212873,-6.816895008087158,-4.3100104331970215,-110.65376281738281,0.07816403359174728,0.8364800214767456,0.17540894448757172,0.07816403359174728,-0.568337531387806,0.8546736945384366,-0.0,0.0,0.0
1786016744.7713,-6.999667167663574,-4.521681785583496,-110.71505737304688,0.07091011852025986,0.8424062132835388,0.16966257989406586,0.07091011852025986,-0.6073421493172645,0.8593216040546294,-0.009475851202240381,0.0,0.37903404808961527
1786016744.8213468,-6.889793395996094,-4.383768081665039,-110.53434753417969,0.07520559430122375,0.8331519365310669,0.17518901824951172,0.07520559430122375,-0.5823596179485321,0.8513714474074725,-0.0,0.0,0.0
1786016744.8712893,-6.870447158813477,-4.7556962966918945,-110.56689453125,0.09010516852140427,0.853613555431366,0.17167413234710693,0.09010516852140427,-0.6232492759823799,0.8707055241201297,-0.017633352056145715,0.0,0.7053340822458286
1786016744.9217634,-7.005555629730225,-4.435263156890869,-110.30499267578125,0.07732679694890976,0.8306246399879456,0.173550084233284,0.07732679694890976,-0.5879626765847206,0.8485616797219186,-0.0,0.0,0.0
1786016744.9713094,-6.671142101287842,-4.750077247619629,-110.63523864746094,0.08898469060659409,0.857807457447052,0.17150022089481354,0.08898469060659409,-0.6235268965363502,0.8747833787965714,-0.017775721571002275,0.0,0.7110288628400909
1786016745.0213442,-7.1652374267578125,-4.778313159942627,-110.29019927978516,0.09276144951581955,0.823734700679779,0.16659657657146454,0.09276144951581955,-0.6239855244755744,0.8404125632267386,-0.018010915385989066,0.0,0.7204366154395626
1786016745.071288,-6.923482418060303,-4.648153305053711,-110.80636596679688,0.08123340457677841,0.8418803215026855,0.17124660313129425,0.08123340457677841,-0.6159895911812782,0.8591204076364803,-0.013910436773529444,0.0,0.5564174709411778
1786016745.1214387,-7.137065887451172,-4.664146900177002,-110.40032958984375,0.08919243514537811,0.8249958753585815,0.17251436412334442,0.08919243514537811,-0.6104295998811722,0.8428400798416946,-0.011059159183731505,0.0,0.44236636734926016
1786016745.1712792,-6.884006023406982,-4.678452014923096,-110.44683074951172,0.08954212069511414,0.8403120040893555,0.1698310226202011,0.08954212069511414,-0.6122256815433502,0.8573020707200538,-0.011980226702797166,0.0,0.4792090681118866
1786016745.2213497,-6.299961090087891,-4.397037982940674,-110.18814086914062,0.07844872027635574,0.8613196015357971,0.17027725279331207,0.07844872027635574,-0.5811069771647454,0.877989634795663,-0.0,0.0,0.0
1786016745.271361,-6.02883768081665,-4.314857482910156,-110.6020278930664,0.06080024316906929,0.8956701159477234,0.17540115118026733,0.06080024316906929,-0.5864283792674542,0.9126831435044537,-0.0,0.0,0.0
1786016745.3224533,-4.574609279632568,-3.2483625411987305,-109.54253387451172,0.002286184811964631,0.9795769453048706,0.17445984482765198,0.002286184811964631,-0.48496819636784494,0.9949910699248058,0.001997970823102976,0.07991883292411904,0.0
1786016745.3730118,-5.58394718170166,-4.017435550689697,-109.64125061035156,0.03380256146192551,0.920740008354187,0.17904816567897797,0.03380256146192551,-0.5688127711415291,0.9379874245516702,-0.0,0.0,0.0
1786016745.421321,-7.004348278045654,-4.8083176612854,-110.88658905029297,0.09977377206087112,0.8191037774085999,0.1668129414319992,0.09977377206087112,-0.6214738771319389,0.8359171942209543,-0.016722891107201623,0.0,0.6689156442880649
1786016745.4713242,-7.921092987060547,-6.192587375640869,-111.49362182617188,0.18881820142269135,0.7789117097854614,0.1745731234550476,0.18881820142269135,-0.7400699049234389,0.7982350700600432,-0.07754136689771446,0.0,3.1016546759085784
1786016745.5212777,-8.199882507324219,-5.019515514373779,-111.60940551757812,0.10825737565755844,0.7512198686599731,0.17373515665531158,0.10825737565755844,-0.6446699514985085,0.7710481150534985,-0.028618313859288577,0.0,1.1447325543715432
1786016745.5713603,-7.7120232582092285,-5.033558368682861,-111.73048400878906,0.1113981381058693,0.8023812770843506,0.17366158962249756,0.1113981381058693,-0.6436356171965599,0.8209592325601351,-0.028087886012135476,0.0,1.123515440485419
1786016745.6214156,-8.17618465423584,-4.398588180541992,-111.76403045654297,0.06914351880550385,0.7483686208724976,0.17930828034877777,0.06914351880550385,-0.590644708275795,0.769549902285901,-0.0009130609245636989,0.0,0.03652243698254795
1786016745.6712375,-7.0157389640808105,-4.442966938018799,-111.83995819091797,0.07562768459320068,0.8409460783004761,0.1683000773191452,0.07562768459320068,-0.5908173561096192,0.8576218412765505,-0.001001598275242777,0.0,0.040063931009711076
1786016745.7223358,-7.337590217590332,-4.140007019042969,-111.2844009399414,0.05264901742339134,0.7964642643928528,0.1743800789117813,0.05264901742339134,-0.5683520354330539,0.8153304461236114,-0.0,0.0,0.0
1786016745.7712243,-6.693965911865234,-4.603516101837158,-111.69967651367188,0.0838945284485817,0.8434745669364929,0.17807798087596893,0.0838945284485817,-0.606632886826992,0.8620679279161046,-0.009112126848254494,0.0,0.36448507393017976
1786016745.8214123,-7.051493167877197,-4.033209800720215,-111.4584732055664,0.061903633177280426,0.8218533396720886,0.17288289964199066,0.061903633177280426,-0.5430778369307517,0.8398401091391076,-0.0,0.0,0.0
1786016745.8713622,-6.557788372039795,-4.453802108764648,-111.49674987792969,0.07749148458242416,0.8592873811721802,0.175482839345932,0.07749148458242416,-0.5905788317322731,0.877022822021556,-0.0008792780817319764,0.0,0.035171123269279056
1786016745.921621,-6.684086322784424,-4.234484672546387,-111.34028625488281,0.05779479816555977,0.8483789563179016,0.17144495248794556,0.05779479816555977,-0.5773779027163982,0.8655288702617874,-0.0,0.0,0.0
1786016745.9717271,-5.895470142364502,-4.341098308563232,-111.49009704589844,0.07568756490945816,0.8849736452102661,0.17292344570159912,0.07568756490945816,-0.5754771813750267,0.901709970439531,-0.0,0.0,0.0
1786016746.0213516,-6.569993019104004,-3.96523380279541,-111.47134399414062,0.0422695092856884,0.845973014831543,0.17194721102714539,0.0422695092856884,-0.5525155611336231,0.8632706326542006,-0.0,0.0,0.0
1786016746.0713255,-6.634424686431885,-4.223239421844482,-111.45916748046875,0.060397397726774216,0.8457619547843933,0.16695302724838257,0.060397397726774216,-0.5730885155498981,0.8620827091805735,-0.0,0.0,0.0
1786016746.1213517,-6.162954807281494,-4.604059219360352,-111.52986145019531,0.07996468245983124,0.8597309589385986,0.17598943412303925,0.07996468245983124,-0.6106442004442215,0.8775588884402175,-0.011169210754526036,0.0,0.44676843018104145
1786016746.1712918,-6.604565143585205,-4.6790032386779785,-111.33393859863281,0.10101386904716492,0.8525490164756775,0.18127304315567017,0.10101386904716492,-0.6008366167545318,0.871607561732092,-0.006139680657249266,0.0,0.24558722628997065
1786016746.2212803,-5.847428798675537,-4.804489612579346,-111.363037109375,0.13287577033042908,0.8944790363311768,0.17486365139484406,0.13287577033042908,-0.5877976715564728,0.911411017606814,-0.0,0.0,0.0
1786016746.2713022,-6.781923770904541,-3.9800381660461426,-111.82270812988281,0.028623303398489952,0.8349326252937317,0.1710028201341629,0.028623303398489952,-0.5683824215084314,0.8522643095153756,-0.0,0.0,0.0
1786016746.3213458,-6.718084812164307,-4.103397369384766,-111.7586898803711,0.07329287379980087,0.8328234553337097,0.17129023373126984,0.07329287379980087,-0.542216731607914,0.8502559919963473,-0.0,0.0,0.0
1786016746.3713024,-6.920063495635986,-3.84763240814209,-112.01853942871094,0.03698188066482544,0.8302224278450012,0.1704271137714386,0.03698188066482544,-0.540162980556488,0.8475344717504482,-0.0,0.0,0.0
1786016746.421393,-6.879228591918945,-4.5503458976745605,-111.78298950195312,0.08038102090358734,0.8336742520332336,0.17170609533786774,0.08038102090358734,-0.6021708637475968,0.8511731561082906,-0.006823909884462059,0.0,0.2729563953784824
1786016746.4713187,-6.782657146453857,-4.4510111808776855,-112.11469268798828,0.06715614348649979,0.8508011698722839,0.18665678799152374,0.06715614348649979,-0.6004955336451531,0.8710358127880619,-0.005964766242183241,0.0,0.23859064968732965
1786016746.5213945,-6.508049964904785,-4.131525993347168,-112.09181213378906,0.04802167788147926,0.861693263053894,0.17215776443481445,0.04802167788147926,-0.5717072211205959,0.8787226954208367,-0.0,0.0,0.0
1786016746.5713246,-6.728960037231445,-3.9876885414123535,-112.110595703125,0.04787735641002655,0.8625887036323547,0.17360620200634003,0.04787735641002655,-0.5502759248018264,0.879885438570961,-0.0,0.0,0.0
1786016746.6213427,-7.134431838989258,-4.337860584259033,-112.22833251953125,0.08590971678495407,0.8221778273582458,0.17056019604206085,0.08590971678495407,-0.5647693708539009,0.8396827735957382,-0.0,0.0,0.0
1786016746.6713028,-6.913419246673584,-4.256577491760254,-112.15261840820312,0.06873459368944168,0.8405097723007202,0.173472061753273,0.06873459368944168,-0.5697520300745964,0.8582244657092571,-0.0,0.0,0.0
1786016746.721358,-6.166385173797607,-3.778517961502075,-111.87094116210938,0.03381829708814621,0.8502918481826782,0.16661477088928223,0.03381829708814621,-0.532959397137165,0.866462179765743,0.0,0.0,0.0
1786016746.7713168,-7.077618598937988,-4.201827049255371,-111.81989288330078,0.06575942039489746,0.8225093483924866,0.17352190613746643,0.06575942039489746,-0.5645146369934082,0.8406137520303916,-0.0,0.0,0.0
1786016746.821214,-6.128393650054932,-4.103424072265625,-112.00608825683594,0.06626138091087341,0.8648936152458191,0.1755990982055664,0.06626138091087341,-0.5492522299289703,0.882539522618444,-0.0,0.0,0.0
1786016746.8713367,-6.481979846954346,-3.699322462081909,-111.93537902832031,0.017108416184782982,0.8628324866294861,0.17093460261821747,0.017108416184782982,-0.5377899531275033,0.8796013519518204,0.0,0.0,0.0
1786016746.921198,-6.924623966217041,-3.8868613243103027,-112.06642150878906,0.022779900580644608,0.8348321318626404,0.1700182408094406,0.022779900580644608,-0.5602492980659007,0.8519688319406162,-0.0,0.0,0.0
1786016746.9713402,-7.278722286224365,-4.523716449737549,-112.04757690429688,0.09768576920032501,0.8118635416030884,0.18154852092266083,0.09768576920032501,-0.5808716982603073,0.8319148247468099,-0.0,0.0,0.0
1786016747.021319,-6.854182243347168,-4.6729350090026855,-111.93473815917969,0.11168714612722397,0.8378717303276062,0.1821306049823761,0.11168714612722397,-0.5892531052231789,0.8574383906458954,-0.0001994183334785208,0.0,0.007976733339140831
1786016747.0713212,-6.4519243240356445,-4.284670352935791,-111.7734375,0.07636996358633041,0.8641764521598816,0.18333449959754944,0.07636996358633041,-0.5663305893540382,0.8834095761368698,-0.0,0.0,0.0
1786016747.121341,-6.094762325286865,-3.639331579208374,-111.32704162597656,0.04633314535021782,0.8575220704078674,0.16728760302066803,0.04633314535021782,-0.4995665915310382,0.8736871541696125,0.0,0.0,0.0
1786016747.171304,-6.271319389343262,-3.693659782409668,-111.5638198852539,0.0342588797211647,0.859406590461731,0.16383753716945648,0.0342588797211647,-0.5197900876402854,0.8748842359505687,0.0,0.0,0.0
1786016747.2213447,-5.987105369567871,-3.8056652545928955,-111.24266052246094,0.03472698852419853,0.8877097964286804,0.1685575693845749,0.03472698852419853,-0.5361227996647357,0.9035708809342436,0.0,0.0,0.0
1786016747.271394,-6.3039021492004395,-3.55356764793396,-111.92131805419922,0.009108277037739754,0.8693559765815735,0.17774096131324768,0.009108277037739754,-0.5239268701523542,0.887339655006277,0.0,0.0,0.0
1786016747.3212962,-5.957945823669434,-3.7300760746002197,-111.64293670654297,0.022385645657777786,0.8843007683753967,0.17337295413017273,0.022385645657777786,-0.5371257655322551,0.9011359665295465,0.0,0.0,0.0
1786016747.3713467,-6.586228370666504,-4.164163589477539,-111.73522186279297,0.07026240229606628,0.8627722263336182,0.18062035739421844,0.07026240229606628,-0.5543621361255645,0.8814758238533166,-0.0,0.0,0.0
1786016747.421301,-5.962636947631836,-4.202211380004883,-111.81120300292969,0.0731637105345726,0.8829588294029236,0.17908595502376556,0.0731637105345726,-0.5571679964661598,0.9009373306214785,-0.0,0.0,0.0
1786016747.4713078,-6.33497953414917,-3.2524588108062744,-112.3003158569336,-0.007383586373180151,0.8569490313529968,0.163526251912117,-0.007383586373180151,-0.4952524079941213,0.8724118737163454,0.0,0.0,0.0
1786016747.521325,-6.146219730377197,-3.7174510955810547,-111.78958129882812,0.05571576952934265,0.853076159954071,0.17111948132514954,0.05571576952934265,-0.5019018948078156,0.8700694291669901,0.0,0.0,0.0
1786016747.5736082,-6.68995475769043,-3.333712577819824,-112.30329132080078,0.018548069521784782,0.8466331362724304,0.17750906944274902,0.018548069521784782,-0.4815088171511889,0.8650416967805208,0.003772011447029164,0.15088045788116655,0.0
1786016747.6220577,-6.367703914642334,-3.6722164154052734,-112.23185729980469,0.026709483936429024,0.8701784610748291,0.17509236931800842,0.026709483936429024,-0.524122978374362,0.8876192268714956,0.0,0.0,0.0
1786016747.671313,-6.751195907592773,-4.151821613311768,-112.15853118896484,0.07503996044397354,0.8532659411430359,0.17117458581924438,0.07503996044397354,-0.5477332815527916,0.8702663414984522,-0.0,0.0,0.0
1786016747.721322,-6.587344646453857,-3.6737217903137207,-112.03575134277344,0.036228470504283905,0.8437179923057556,0.1702340543270111,0.036228470504283905,-0.5148297980427742,0.8607204446236112,0.0,0.0,0.0
1786016747.771356,-6.910351276397705,-3.428457498550415,-112.66910552978516,-0.00010884267976507545,0.8031479120254517,0.1655777245759964,-0.00010884267976507545,-0.5143774674623273,0.8200381402511758,0.0,0.0,0.0
1786016747.822768,-6.644581317901611,-3.726618528366089,-112.30439758300781,0.02891106717288494,0.8288307189941406,0.16621926426887512,0.02891106717288494,-0.5300817120820284,0.8453337829298142,0.0,0.0,0.0
1786016747.8714223,-6.731289386749268,-4.2841668128967285,-112.65575408935547,0.06158694624900818,0.8560972213745117,0.17497459053993225,0.06158694624900818,-0.581038075685501,0.8737954908213802,-0.0,0.0,0.0
1786016747.9213352,-6.168641090393066,-4.174997329711914,-112.12743377685547,0.06951188296079636,0.8761401176452637,0.17088577151298523,0.06951188296079636,-0.5567377164959907,0.8926496808115962,-0.0,0.0,0.0
1786016747.97135,-7.258163928985596,-3.5635931491851807,-112.692138671875,-0.0034586237743496895,0.8024818897247314,0.170379638671875,-0.0034586237743496895,-0.5379975961521267,0.8203696755793297,0.0,0.0,0.0
1786016748.0215065,-6.397665500640869,-3.738081693649292,-112.08895874023438,0.05095624551177025,0.8316990733146667,0.17749233543872833,0.05095624551177025,-0.5097560085356235,0.8504274676255286,0.0,0.0,0.0
1786016748.0713747,-6.506610870361328,-3.9582464694976807,-112.573974609375,0.028948340564966202,0.8353551030158997,0.17985527217388153,0.028948340564966202,-0.5647886298596859,0.8544975524034257,-0.0,0.0,0.0
1786016748.1214113,-6.743406295776367,-3.968881130218506,-112.3791732788086,0.05502036586403847,0.8271425366401672,0.17188800871372223,0.05502036586403847,-0.5403118036687374,0.8448137448332023,-0.0,0.0,0.0
1786016748.171358,-6.032246112823486,-4.106889724731445,-112.5065689086914,0.0722091943025589,0.8810706734657288,0.17844979465007782,0.0722091943025589,-0.5438242644071579,0.898960433418517,-0.0,0.0,0.0
1786016748.2214112,-6.406949520111084,-3.82159161567688,-112.23698425292969,0.04150688275694847,0.8428849577903748,0.1728052794933319,0.04150688275694847,-0.5317318595945835,0.8604165948481296,0.0,0.0,0.0
1786016748.2713795,-6.189866542816162,-3.5677993297576904,-112.63561248779297,0.01945038139820099,0.8678030371665955,0.1700614094734192,0.01945038139820099,-0.5157195180654526,0.884309331799486,0.0,0.0,0.0
1786016748.3213282,-6.448665618896484,-4.053488731384277,-112.39443969726562,0.04954341799020767,0.8528850078582764,0.16870620846748352,0.04954341799020767,-0.558479891717434,0.8694105022398143,-0.0,0.0,0.0
1786016748.3715203,-6.5243682861328125,-3.9013071060180664,-112.552001953125,0.03497747331857681,0.8682442903518677,0.16820377111434937,0.03497747331857681,-0.5502185925841331,0.8843871642814061,-0.0,0.0,0.0
1786016748.4213333,-6.236153602600098,-3.580265522003174,-112.41696166992188,0.02736677974462509,0.8627714514732361,0.17354105412960052,0.02736677974462509,-0.5096730485558509,0.8800517456068407,0.0,0.0,0.0
1786016748.4712198,-7.3543195724487305,-3.6344666481018066,-112.5964126586914,0.023255083709955215,0.8125911355018616,0.17024892568588257,0.023255083709955215,-0.5219149135053157,0.8302343345064704,0.0,0.0,0.0
1786016748.5220833,-6.70819616317749,-3.18074107170105,-112.57076263427734,0.002520159352570772,0.8464446663856506,0.16465333104133606,0.002520159352570772,-0.4745910014025867,0.8623104386911498,0.007319609266825151,0.29278437067300606,0.0
1786016748.5720477,-7.306985855102539,-3.6111927032470703,-112.61727142333984,0.021906942129135132,0.8102784156799316,0.17056097090244293,0.021906942129135132,-0.5197719633579254,0.8280351174388464,0.0,0.0,0.0
1786016748.6213064,-6.515894412994385,-3.6849896907806396,-112.3601303100586,0.03263622894883156,0.8387652039527893,0.176443412899971,0.03263622894883156,-0.5201122246682643,0.857122713103412,0.0,0.0,0.0
1786016748.6712947,-5.9724440574646,-4.386643886566162,-112.05506896972656,0.07825967669487,0.8725380301475525,0.17063462734222412,0.07825967669487,-0.5797369062900543,0.8890662461830339,-0.0,0.0,0.0
1786016748.721298,-6.131448745727539,-4.699638843536377,-111.88619995117188,0.10912419855594635,0.8503147959709167,0.18211884796619415,0.10912419855594635,-0.5958216279745102,0.8695990610802173,-0.0035678915392894704,0.0,0.1427156615715788
1786016748.7713852,-6.315934181213379,-4.9282307624816895,-111.90200805664062,0.10249854624271393,0.8697414994239807,0.17711308598518372,0.10249854624271393,-0.6367360681295394,0.887591866258062,-0.024549655721355732,0.0,0.9819862288542293
1786016748.8213363,-5.405654430389404,-4.775950908660889,-112.10514831542969,0.0874149352312088,0.893656313419342,0.17033374309539795,0.0874149352312088,-0.6289777010679245,0.9097445743455348,-0.02057100594616859,0.0,0.8228402378467436
1786016748.8713262,-5.320688724517822,-5.002321243286133,-112.03193664550781,0.11068819463253021,0.9228699803352356,0.17140468955039978,0.11068819463253021,-0.6396599918603897,0.9386525279376959,-0.02604910378845843,0.0,1.0419641515383373
1786016748.9213192,-5.922436237335205,-4.683803558349609,-112.18840026855469,0.08239542692899704,0.8686642050743103,0.1726568341255188,0.08239542692899704,-0.6201751068234443,0.8856567526686794,-0.016056855051563384,0.0,0.6422742020625354
1786016748.9713573,-6.604578495025635,-4.8979597091674805,-112.42924499511719,0.0841931477189064,0.854960560798645,0.17161451280117035,0.0841931477189064,-0.6505008086562156,0.8720143929575456,-0.031608497017087116,0.0,1.2643398806834847
1786016749.0213025,-6.452647686004639,-4.4929118156433105,-112.33120727539062,0.08781836181879044,0.8429657816886902,0.1726318746805191,0.08781836181879044,-0.5861184105277061,0.8604609655607481,-0.0,0.0,0.0
1786016749.0715106,-6.989279270172119,-4.974111080169678,-112.48516082763672,0.11445888876914978,0.8205771446228027,0.18179729580879211,0.11445888876914978,-0.6316577732563019,0.8404743345520442,-0.021945401940208286,0.0,0.8778160776083315
1786016749.121348,-7.012536525726318,-4.3341193199157715,-112.65827178955078,0.05920446664094925,0.8046301603317261,0.18243663012981415,0.05920446664094925,-0.5909134313464165,0.825053221876372,-0.0010508676274465373,0.0,0.04203470509786149
1786016749.1714325,-6.612235069274902,-4.810688018798828,-112.42110443115234,0.07973489165306091,0.8552966117858887,0.1754877120256424,0.07973489165306091,-0.6418683111667632,0.8731140997626919,-0.027181575227624356,0.0,1.0872630091049742
1786016749.22139,-6.474100589752197,-4.7058234214782715,-112.32450866699219,0.09192877262830734,0.8401994705200195,0.1811288446187973,0.09192877262830734,-0.6139447405934334,0.8595014884309751,-0.012861795446429567,0.0,0.5144718178571827
1786016749.271303,-6.712591648101807,-4.327950477600098,-112.40782928466797,0.06682714819908142,0.8320174217224121,0.16994252800941467,0.06682714819908142,-0.5823654234409332,0.8491957682865835,-0.0,0.0,0.0
1786016749.3213537,-6.492347717285156,-4.300390720367432,-112.6370849609375,0.050393346697092056,0.8545436859130859,0.17058615386486053,0.050393346697092056,-0.5946652613580227,0.8714037795559122,-0.002974883018013805,0.0,0.1189953207205522
1786016749.3713155,-6.51453161239624,-4.430047512054443,-112.47605895996094,0.07943550497293472,0.8676438927650452,0.16850003600120544,0.07943550497293472,-0.5850716218352318,0.883854166016594,-0.0,0.0,0.0
1786016749.4213064,-6.546150207519531,-4.258597373962402,-112.28646087646484,0.06565451622009277,0.8527547717094421,0.16942600905895233,0.06565451622009277,-0.5731350898742675,0.8694227241215098,-0.0,0.0,0.0
1786016749.471612,-6.888632774353027,-4.420936584472656,-112.36892700195312,0.06877047568559647,0.8491973280906677,0.17745837569236755,0.06877047568559647,-0.5943700119853019,0.8675411097692735,-0.0028234730832852203,0.0,0.11293892333140881
1786016749.5213454,-6.454343795776367,-4.805812358856201,-112.17143249511719,0.11129581183195114,0.8519874811172485,0.18107211589813232,0.11129581183195114,-0.609576041996479,0.8710165205874918,-0.010621437191581139,0.0,0.42485748766324555
1786016749.5713444,-6.49888277053833,-4.603847503662109,-112.17143249511719,0.10109435021877289,0.8426175117492676,0.17817336320877075,0.10109435021877289,-0.5894827753305435,0.8612491036068785,-0.0003171978757167938,0.0,0.012687915028671752
1786016749.6213236,-6.3974809646606445,-4.144842624664307,-112.06311798095703,0.04430054873228073,0.8351452350616455,0.1690237820148468,0.04430054873228073,-0.5774258449673653,0.852077814834287,-0.0,0.0,0.0
1786016749.671345,-6.295931339263916,-4.527664661407471,-112.03937530517578,0.07410135120153427,0.8744115829467773,0.14245475828647614,0.07410135120153427,-0.6050483480095863,0.8859395998316969,-0.008299542839328483,0.0,0.3319817135731393
1786016749.7212393,-6.342257976531982,-4.2290215492248535,-112.1744613647461,0.05362078174948692,0.8506019711494446,0.1715189516544342,0.05362078174948692,-0.5807324506342411,0.8677225732340704,-0.0,0.0,0.0
1786016749.7714248,-6.989657402038574,-4.164752006530762,-112.13687896728516,0.05972970649600029,0.8198062181472778,0.1751086264848709,0.05972970649600029,-0.564983094483614,0.8382990316005143,-0.0,0.0,0.0
1786016749.8213418,-6.0894551277160645,-4.5920820236206055,-112.15437316894531,0.0911562368273735,0.8782724142074585,0.17776787281036377,0.0911562368273735,-0.5976560667157172,0.896082501872076,-0.004508629355293077,0.0,0.18034517421172308
1786016749.8713844,-6.838122367858887,-4.573486804962158,-111.86398315429688,0.1006326898932457,0.8630404472351074,0.1770983189344406,0.1006326898932457,-0.5853903308510781,0.8810236251844664,-0.0,0.0,0.0
1786016749.9213235,-6.7095818519592285,-3.9146976470947266,-112.18465423583984,0.035553038120269775,0.8312975168228149,0.17628425359725952,0.035553038120269775,-0.5516516089439392,0.8497833250553468,-0.0,0.0,0.0
1786016749.9713547,-6.61671781539917,-4.376687526702881,-112.18460083007812,0.05834970995783806,0.8579045534133911,0.1699114888906479,0.05834970995783806,-0.598153419047594,0.8745685432397319,-0.004763681833178593,0.0,0.19054727332714372
1786016750.0213344,-6.5659871101379395,-4.222330093383789,-112.27771759033203,0.04628754034638405,0.8294142484664917,0.1673564612865448,0.04628754034638405,-0.5870619736611843,0.8461301204268703,-0.0,0.0,0.0
1786016750.0713336,-6.259269714355469,-4.350484371185303,-112.50569152832031,0.054861992597579956,0.8673111200332642,0.17033898830413818,0.054861992597579956,-0.5977106630802155,0.8838800540061035,-0.004536627490933194,0.0,0.18146509963732776
1786016750.1215055,-6.7007317543029785,-4.454715728759766,-112.45404052734375,0.06389646232128143,0.8139041066169739,0.16901877522468567,0.06389646232128143,-0.6043108969926834,0.8312684531163367,-0.007921362830660318,0.0,0.3168545132264127
1786016750.171346,-5.552729606628418,-4.890885353088379,-112.5679931640625,0.11091184616088867,0.9045917987823486,0.17611205577850342,0.11091184616088867,-0.6227209568023682,0.9215757042233784,-0.017362419143319187,0.0,0.6944967657327674
1786016750.221927,-6.494232654571533,-4.325384616851807,-111.93226623535156,0.05923270434141159,0.8271178603172302,0.1760251671075821,0.05923270434141159,-0.5895749881863593,0.8456410670674677,-0.00036448651972491845,0.0,0.014579460788996738
1786016750.271356,-6.348339080810547,-4.536169052124023,-111.86859893798828,0.0785958543419838,0.8791264891624451,0.1629209965467453,0.0785958543419838,-0.6018295034766197,0.8940954283871891,-0.0066488533352430405,0.0,0.2659541334097216
1786016750.3212848,-6.5041327476501465,-4.293323516845703,-112.018310546875,0.07354152202606201,0.8668326735496521,0.16645528376102448,0.07354152202606201,-0.5704570055007935,0.8826699527146038,-0.0,0.0,0.0
1786016750.3714337,-7.349141597747803,-4.377344131469727,-112.84123229980469,0.059608493000268936,0.8127771019935608,0.17244525253772736,0.059608493000268936,-0.59699312672019,0.8308694137154476,-0.004168660126817567,0.0,0.1667464050727027
1786016750.4215837,-6.9984002113342285,-4.515776634216309,-112.45893859863281,0.07952320575714111,0.8397383689880371,0.17685648798942566,0.07952320575714111,-0.5978432893753052,0.8581600932778467,-0.004604640975594578,0.0,0.18418563902378313
1786016750.4713242,-7.075416564941406,-4.350324630737305,-112.53449249267578,0.05798778682947159,0.8411083817481995,0.17390093207359314,0.05798778682947159,-0.5945609077811241,0.8588974583867036,-0.0029213683631940457,0.0,0.11685473452776182
1786016750.5213284,-6.657051086425781,-4.206572532653809,-111.96105194091797,0.06588916480541229,0.8403221368789673,0.17450974881649017,0.06588916480541229,-0.565096715092659,0.8582510973839931,-0.0,0.0,0.0
1786016750.5711925,-6.547440528869629,-4.139569282531738,-112.14543914794922,0.051519207656383514,0.8508516550064087,0.17374563217163086,0.051519207656383514,-0.5694161847233772,0.8684100894887532,-0.0,0.0,0.0
1786016750.6213527,-5.786396503448486,-4.243831634521484,-112.12691497802734,0.06655292958021164,0.8709986209869385,0.17288373410701752,0.06655292958021164,-0.570021815598011,0.8879906436894109,-0.0,0.0,0.0
1786016750.6714537,-6.211371421813965,-4.639232635498047,-112.56529998779297,0.07253493368625641,0.8675256371498108,0.16835220158100128,0.07253493368625641,-0.6233499616384506,0.8837099042612091,-0.017684985725925556,0.0,0.7073994290370222
1786016750.7214272,-6.441158771514893,-4.603750705718994,-112.32069396972656,0.0795523077249527,0.8336774110794067,0.17039406299591064,0.0795523077249527,-0.6110102981328964,0.8509125468861747,-0.011356953158974706,0.0,0.45427812635898823
1786016750.771322,-6.290363311767578,-4.330638885498047,-112.4344253540039,0.06853269785642624,0.8666441440582275,0.17200738191604614,0.06853269785642624,-0.5810631349682808,0.8835488735005158,-0.0,0.0,0.0
1786016750.8221526,-6.224554538726807,-4.345648288726807,-112.65567779541016,0.06008797138929367,0.8482038974761963,0.17188915610313416,0.06008797138929367,-0.5917592719197273,0.8654453961282926,-0.0014846320240161936,0.0,0.05938528096064774
1786016750.87129,-6.138700485229492,-4.320788383483887,-112.53339385986328,0.05819793790578842,0.8710121512413025,0.169651597738266,0.05819793790578842,-0.5899203196167946,0.8873803199446944,-0.0005415795609737631,0.0,0.021663182438950525
1786016750.921312,-5.904074668884277,-4.255563735961914,-112.61639404296875,0.06641697883605957,0.8647375106811523,0.1712486743927002,0.06641697883605957,-0.5719175815582275,0.8815310946644441,-0.0,0.0,0.0
1786016750.9713564,-6.758881568908691,-4.485906600952148,-112.42080688476562,0.07142528891563416,0.835605800151825,0.17274881899356842,0.07142528891563416,-0.6014607012271881,0.853275575480187,-0.006459723976560174,0.0,0.258388959062407
1786016751.022051,-6.119652271270752,-4.719629764556885,-112.5005111694336,0.10126002877950668,0.8708998560905457,0.1756885051727295,0.10126002877950668,-0.606684435904026,0.8884441514177249,-0.009138562272374482,0.0,0.36554249089497926
